,watchId,timeFromStart,time,heartRate,confidence,ppgRaw,ppgFilter,timeDifference
388,W034,28158,2025-06-09 13:11:39.774000-04:00,97,80,2766,31744,43.0
389,W034,28197,2025-06-09 13:11:39.813000-04:00,97,80,2590,-17152,39.0
390,W034,28238,2025-06-09 13:11:39.854000-04:00,97,80,2516,-32768,41.0
391,W034,28279,2025-06-09 13:11:39.895000-04:00,97,80,2446,-32768,41.0
392,W034,28319,2025-06-09 13:11:39.935000-04:00,97,80,2446,-32768,40.0
393,W034,28361,2025-06-09 13:11:39.977000-04:00,97,80,2494,-23552,42.0
394,W034,28401,2025-06-09 13:11:40.017000-04:00,97,80,2510,-16384,40.0
395,W034,28442,2025-06-09 13:11:40.058000-04:00,97,80,2522,-11264,41.0
396,W034,28483,2025-06-09 13:11:40.099000-04:00,97,80,2510,-12800,41.0
397,W034,28524,2025-06-09 13:11:40.140000-04:00,97,80,2486,-17152,41.0
398,W034,28565,2025-06-09 13:11:40.181000-04:00,101,66,2518,-6656,41.0
399,W034,28606,2025-06-09 13:11:40.222000-04:00,101,66,2542,512,41.0
400,W034,28647,2025-06-09 13:11:40.263000-04:00,101,66,2558,4608,41.0
401,W034,28688,2025-06-09 13:11:40.304000-04:00,101,66,2574,8192,41.0
402,W034,28728,2025-06-09 13:11:40.344000-04:00,101,66,2550,1024,40.0
403,W034,28769,2025-06-09 13:11:40.385000-04:00,101,66,2430,-29696,41.0
404,W034,28810,2025-06-09 13:11:40.426000-04:00,101,66,2538,1792,41.0
405,W034,28851,2025-06-09 13:11:40.467000-04:00,101,66,2598,17152,41.0
406,W034,28892,2025-06-09 13:11:40.508000-04:00,101,66,2702,32767,41.0
407,W034,28933,2025-06-09 13:11:40.549000-04:00,101,66,2814,32767,41.0
408,W034,28973,2025-06-09 13:11:40.589000-04:00,101,66,2922,32767,40.0
409,W034,29014,2025-06-09 13:11:40.630000-04:00,101,66,2990,32767,41.0
410,W034,29055,2025-06-09 13:11:40.671000-04:00,101,66,3070,32767,41.0
411,W034,29096,2025-06-09 13:11:40.712000-04:00,101,66,3118,32767,41.0
412,W034,29137,2025-06-09 13:11:40.753000-04:00,101,66,3150,32767,41.0
413,W034,29178,2025-06-09 13:11:40.794000-04:00,101,66,3070,32767,41.0
414,W034,29219,2025-06-09 13:11:40.835000-04:00,101,66,2858,1792,41.0
415,W034,29260,2025-06-09 13:11:40.876000-04:00,101,66,2686,-32768,41.0
416,W034,29300,2025-06-09 13:11:40.916000-04:00,101,66,2542,-32768,40.0
417,W034,29341,2025-06-09 13:11:40.957000-04:00,101,66,2526,-32768,41.0
418,W034,29382,2025-06-09 13:11:40.998000-04:00,101,66,2606,-32768,41.0
419,W034,29424,2025-06-09 13:11:41.040000-04:00,101,66,2750,2560,42.0
420,W034,29464,2025-06-09 13:11:41.080000-04:00,101,66,2838,24832,40.0
421,W034,29513,2025-06-09 13:11:41.129000-04:00,101,66,2638,-29440,49.0
422,W034,29588,2025-06-09 13:11:41.204000-04:00,104,71,2646,-20736,75.0
423,W034,29627,2025-06-09 13:11:41.243000-04:00,104,71,2686,-7680,39.0
424,W034,29676,2025-06-09 13:11:41.292000-04:00,104,71,2718,1536,49.0
425,W034,29791,2025-06-09 13:11:41.407000-04:00,104,71,2838,31744,115.0
426,W034,29873,2025-06-09 13:11:41.489000-04:00,104,71,2814,21760,82.0
427,W034,29918,2025-06-09 13:11:41.534000-04:00,104,71,2906,32767,45.0
428,W034,29954,2025-06-09 13:11:41.570000-04:00,104,71,2974,32767,36.0
429,W034,29998,2025-06-09 13:11:41.614000-04:00,104,71,2990,32767,44.0
430,W034,30036,2025-06-09 13:11:41.652000-04:00,104,71,2998,32767,38.0
431,W034,30078,2025-06-09 13:11:41.694000-04:00,104,71,2966,32767,42.0
432,W034,30118,2025-06-09 13:11:41.734000-04:00,104,71,2874,6400,40.0
433,W034,30159,2025-06-09 13:11:41.775000-04:00,104,71,2870,4608,41.0
434,W034,30200,2025-06-09 13:11:41.816000-04:00,104,71,2842,-3072,41.0
435,W034,30241,2025-06-09 13:11:41.857000-04:00,104,71,2878,6656,41.0
436,W034,30282,2025-06-09 13:11:41.898000-04:00,104,71,2910,14080,41.0
437,W034,30322,2025-06-09 13:11:41.938000-04:00,104,71,2958,24832,40.0
438,W034,30363,2025-06-09 13:11:41.979000-04:00,104,71,2942,17664,41.0
439,W034,30404,2025-06-09 13:11:42.020000-04:00,104,71,2934,13568,41.0
440,W034,30445,2025-06-09 13:11:42.061000-04:00,104,71,2974,22272,41.0
441,W034,30487,2025-06-09 13:11:42.103000-04:00,104,79,2910,3328,42.0
442,W034,30527,2025-06-09 13:11:42.143000-04:00,104,79,2794,-26624,40.0
443,W034,30568,2025-06-09 13:11:42.184000-04:00,104,79,2702,-32768,41.0
444,W034,30609,2025-06-09 13:11:42.225000-04:00,104,79,2606,-32768,41.0
445,W034,30649,2025-06-09 13:11:42.265000-04:00,104,79,2542,-32768,40.0
446,W034,30690,2025-06-09 13:11:42.306000-04:00,104,79,2522,-32768,41.0
447,W034,30731,2025-06-09 13:11:42.347000-04:00,104,79,2490,-32768,41.0
448,W034,30772,2025-06-09 13:11:42.388000-04:00,104,79,2462,-32768,41.0
449,W034,30813,2025-06-09 13:11:42.429000-04:00,104,79,2382,-32768,41.0
450,W034,30854,2025-06-09 13:11:42.470000-04:00,104,79,2294,-32768,41.0
451,W034,30895,2025-06-09 13:11:42.511000-04:00,104,79,2318,-32768,41.0
452,W034,30936,2025-06-09 13:11:42.552000-04:00,104,79,2358,-32768,41.0
453,W034,30976,2025-06-09 13:11:42.592000-04:00,104,79,2398,-32768,40.0
454,W034,31017,2025-06-09 13:11:42.633000-04:00,104,79,2446,-20480,41.0
455,W034,31058,2025-06-09 13:11:42.674000-04:00,104,79,2590,18944,41.0
456,W034,31099,2025-06-09 13:11:42.715000-04:00,104,79,2622,24832,41.0
457,W034,31140,2025-06-09 13:11:42.756000-04:00,104,79,2702,32767,41.0
458,W034,31181,2025-06-09 13:11:42.797000-04:00,104,79,2670,28928,41.0
459,W034,31222,2025-06-09 13:11:42.838000-04:00,104,79,2602,7936,41.0
460,W034,31265,2025-06-09 13:11:42.881000-04:00,104,79,2494,-20480,43.0
461,W034,31303,2025-06-09 13:11:42.919000-04:00,104,79,2326,-32768,38.0
462,W034,31347,2025-06-09 13:11:42.963000-04:00,104,79,2174,-32768,44.0
463,W034,31385,2025-06-09 13:11:43.001000-04:00,104,79,2062,-32768,38.0
464,W034,31434,2025-06-09 13:11:43.050000-04:00,104,79,2006,-32768,49.0
465,W034,31516,2025-06-09 13:11:43.132000-04:00,104,86,2142,-32768,82.0
466,W034,31631,2025-06-09 13:11:43.247000-04:00,104,86,2142,-32768,115.0
467,W034,31712,2025-06-09 13:11:43.328000-04:00,104,86,2070,-32768,81.0
468,W034,31758,2025-06-09 13:11:43.374000-04:00,104,86,2046,-32768,46.0
469,W034,31794,2025-06-09 13:11:43.410000-04:00,104,86,1982,-32768,36.0
470,W034,31838,2025-06-09 13:11:43.454000-04:00,104,86,1894,-32768,44.0
471,W034,31876,2025-06-09 13:11:43.492000-04:00,104,86,1790,-32768,38.0
472,W034,31917,2025-06-09 13:11:43.533000-04:00,104,86,1822,-32768,41.0
473,W034,31957,2025-06-09 13:11:43.573000-04:00,104,86,1770,-32768,40.0
474,W034,31998,2025-06-09 13:11:43.614000-04:00,104,86,1758,-32768,41.0
475,W034,32039,2025-06-09 13:11:43.655000-04:00,104,86,1750,-32768,41.0
476,W034,32080,2025-06-09 13:11:43.696000-04:00,104,86,1830,-32768,41.0
477,W034,32121,2025-06-09 13:11:43.737000-04:00,104,86,1934,-3840,41.0
478,W034,32162,2025-06-09 13:11:43.778000-04:00,104,86,1982,8960,41.0
479,W034,32203,2025-06-09 13:11:43.819000-04:00,104,86,2014,16128,41.0
480,W034,32243,2025-06-09 13:11:43.859000-04:00,104,86,2078,30720,40.0
481,W034,32284,2025-06-09 13:11:43.900000-04:00,104,86,2158,32767,41.0
482,W034,32325,2025-06-09 13:11:43.941000-04:00,104,86,2230,32767,41.0
483,W034,32366,2025-06-09 13:11:43.982000-04:00,104,86,2262,32767,41.0
484,W034,32407,2025-06-09 13:11:44.023000-04:00,104,86,2302,32767,41.0
485,W034,32448,2025-06-09 13:11:44.064000-04:00,104,89,2294,32767,41.0
486,W034,32489,2025-06-09 13:11:44.105000-04:00,104,89,2238,32512,41.0
487,W034,32530,2025-06-09 13:11:44.146000-04:00,104,89,2174,12288,41.0
488,W034,32570,2025-06-09 13:11:44.186000-04:00,104,89,2102,-7680,40.0
489,W034,32611,2025-06-09 13:11:44.227000-04:00,104,89,2134,1536,41.0
490,W034,32652,2025-06-09 13:11:44.268000-04:00,104,89,2190,15872,41.0
491,W034,32693,2025-06-09 13:11:44.309000-04:00,104,89,2190,14080,41.0
492,W034,32734,2025-06-09 13:11:44.350000-04:00,104,89,2230,22784,41.0
493,W034,32775,2025-06-09 13:11:44.391000-04:00,104,89,2174,5632,41.0
494,W034,32816,2025-06-09 13:11:44.432000-04:00,104,89,2126,-7168,41.0
495,W034,32857,2025-06-09 13:11:44.473000-04:00,104,89,2046,-26624,41.0
496,W034,32897,2025-06-09 13:11:44.513000-04:00,104,89,2014,-31488,40.0
497,W034,32938,2025-06-09 13:11:44.554000-04:00,104,89,1966,-32768,41.0
498,W034,32979,2025-06-09 13:11:44.595000-04:00,104,89,1918,-32768,41.0
499,W034,33020,2025-06-09 13:11:44.636000-04:00,104,89,1870,-32768,41.0
500,W034,33061,2025-06-09 13:11:44.677000-04:00,104,89,1974,-19968,41.0
501,W034,33104,2025-06-09 13:11:44.720000-04:00,104,89,2158,29696,43.0
502,W034,33143,2025-06-09 13:11:44.759000-04:00,104,89,2366,32767,39.0
503,W034,33186,2025-06-09 13:11:44.802000-04:00,104,89,2478,32767,43.0
504,W034,33224,2025-06-09 13:11:44.840000-04:00,104,89,2430,32767,38.0
505,W034,33273,2025-06-09 13:11:44.889000-04:00,104,89,2302,31744,49.0
506,W034,33355,2025-06-09 13:11:44.971000-04:00,104,86,2598,32767,82.0
507,W034,33437,2025-06-09 13:11:45.053000-04:00,104,86,2446,32767,82.0
508,W034,33552,2025-06-09 13:11:45.168000-04:00,104,86,2318,-2816,115.0
509,W034,33597,2025-06-09 13:11:45.213000-04:00,104,86,2238,-22784,45.0
510,W034,33633,2025-06-09 13:11:45.249000-04:00,104,86,2158,-32768,36.0
511,W034,33677,2025-06-09 13:11:45.293000-04:00,104,86,2158,-32768,44.0
512,W034,33715,2025-06-09 13:11:45.331000-04:00,104,86,2166,-28416,38.0
513,W034,33758,2025-06-09 13:11:45.374000-04:00,104,86,2142,-30976,43.0
514,W034,33797,2025-06-09 13:11:45.413000-04:00,104,86,2214,-8448,39.0
515,W034,33837,2025-06-09 13:11:45.453000-04:00,104,86,2222,-5120,40.0
516,W034,33879,2025-06-09 13:11:45.495000-04:00,104,86,2250,2816,42.0
517,W034,33919,2025-06-09 13:11:45.535000-04:00,104,86,2282,10752,40.0
518,W034,33960,2025-06-09 13:11:45.576000-04:00,104,86,2286,10496,41.0
519,W034,34001,2025-06-09 13:11:45.617000-04:00,104,86,2250,0,41.0
520,W034,34042,2025-06-09 13:11:45.658000-04:00,104,86,2190,-15360,41.0
521,W034,34083,2025-06-09 13:11:45.699000-04:00,104,86,2126,-29696,41.0
522,W034,34124,2025-06-09 13:11:45.740000-04:00,104,86,2134,-23808,41.0
523,W034,34164,2025-06-09 13:11:45.780000-04:00,104,86,2198,-4352,40.0
524,W034,34205,2025-06-09 13:11:45.821000-04:00,104,86,2222,2560,41.0
525,W034,34246,2025-06-09 13:11:45.862000-04:00,104,86,2206,-1792,41.0
526,W034,34287,2025-06-09 13:11:45.903000-04:00,104,86,2238,6656,41.0
527,W034,34328,2025-06-09 13:11:45.944000-04:00,104,86,2270,14080,41.0
528,W034,34370,2025-06-09 13:11:45.986000-04:00,105,73,2302,20736,42.0
529,W034,34410,2025-06-09 13:11:46.026000-04:00,105,73,2462,32767,40.0
530,W034,34451,2025-06-09 13:11:46.067000-04:00,105,73,2558,32767,41.0
531,W034,34491,2025-06-09 13:11:46.107000-04:00,105,73,2558,32767,40.0
532,W034,34532,2025-06-09 13:11:46.148000-04:00,105,73,2586,32767,41.0
533,W034,34573,2025-06-09 13:11:46.189000-04:00,105,73,2614,32767,41.0
534,W034,34614,2025-06-09 13:11:46.230000-04:00,105,73,2634,32767,41.0
535,W034,34655,2025-06-09 13:11:46.271000-04:00,105,73,2510,22784,41.0
536,W034,34696,2025-06-09 13:11:46.312000-04:00,105,73,2390,-10752,41.0
537,W034,34737,2025-06-09 13:11:46.353000-04:00,105,73,2390,-9216,41.0
538,W034,34778,2025-06-09 13:11:46.394000-04:00,105,73,2462,10496,41.0
539,W034,34818,2025-06-09 13:11:46.434000-04:00,105,73,2586,32767,40.0
540,W034,34859,2025-06-09 13:11:46.475000-04:00,105,73,2638,32767,41.0
541,W034,34900,2025-06-09 13:11:46.516000-04:00,105,73,2766,32767,41.0
542,W034,34944,2025-06-09 13:11:46.560000-04:00,105,73,2846,32767,44.0
543,W034,34982,2025-06-09 13:11:46.598000-04:00,105,73,2870,32767,38.0
544,W034,35026,2025-06-09 13:11:46.642000-04:00,105,73,2830,32767,44.0
545,W034,35064,2025-06-09 13:11:46.680000-04:00,105,73,2794,32767,38.0
546,W034,35113,2025-06-09 13:11:46.729000-04:00,105,73,2734,24064,49.0
547,W034,35195,2025-06-09 13:11:46.811000-04:00,105,73,2622,-7168,82.0
548,W034,35277,2025-06-09 13:11:46.893000-04:00,105,50,2622,-6400,82.0
549,W034,35391,2025-06-09 13:11:47.007000-04:00,105,50,2798,32767,114.0
550,W034,35437,2025-06-09 13:11:47.053000-04:00,105,50,2798,32767,46.0
551,W034,35473,2025-06-09 13:11:47.089000-04:00,105,50,2870,32767,36.0
552,W034,35517,2025-06-09 13:11:47.133000-04:00,105,50,3030,32767,44.0
553,W034,35554,2025-06-09 13:11:47.170000-04:00,105,50,3194,32767,37.0
554,W034,35597,2025-06-09 13:11:47.213000-04:00,105,50,3318,32767,43.0
555,W034,35636,2025-06-09 13:11:47.252000-04:00,105,50,3478,32767,39.0
556,W034,35677,2025-06-09 13:11:47.293000-04:00,105,50,3582,32767,41.0
557,W034,35718,2025-06-09 13:11:47.334000-04:00,105,50,3510,32767,41.0
558,W034,35759,2025-06-09 13:11:47.375000-04:00,105,50,3374,32767,41.0
559,W034,35800,2025-06-09 13:11:47.416000-04:00,105,50,3354,32767,41.0
560,W034,35840,2025-06-09 13:11:47.456000-04:00,105,50,3422,32767,40.0
561,W034,35881,2025-06-09 13:11:47.497000-04:00,105,50,3370,32767,41.0
562,W034,35922,2025-06-09 13:11:47.538000-04:00,105,50,3326,31232,41.0
563,W034,35963,2025-06-09 13:11:47.579000-04:00,105,50,3310,23296,41.0
564,W034,36004,2025-06-09 13:11:47.620000-04:00,105,50,3294,16384,41.0
565,W034,36045,2025-06-09 13:11:47.661000-04:00,105,50,3294,14336,41.0
566,W034,36086,2025-06-09 13:11:47.702000-04:00,105,50,3262,4352,41.0
567,W034,36127,2025-06-09 13:11:47.743000-04:00,105,50,3230,-4352,41.0
568,W034,36167,2025-06-09 13:11:47.783000-04:00,105,50,3182,-15872,40.0
569,W034,36208,2025-06-09 13:11:47.824000-04:00,105,39,3114,-31232,41.0
570,W034,36249,2025-06-09 13:11:47.865000-04:00,105,39,3050,-32768,41.0
571,W034,36290,2025-06-09 13:11:47.906000-04:00,105,39,3006,-32768,41.0
572,W034,36331,2025-06-09 13:11:47.947000-04:00,105,39,3126,-12288,41.0
573,W034,36372,2025-06-09 13:11:47.988000-04:00,105,39,3286,30208,41.0
574,W034,36413,2025-06-09 13:11:48.029000-04:00,105,39,3454,32767,41.0
575,W034,36453,2025-06-09 13:11:48.069000-04:00,105,39,3702,32767,40.0
576,W034,36535,2025-06-09 13:11:48.151000-04:00,105,39,4062,32767,82.0
577,W034,36576,2025-06-09 13:11:48.192000-04:00,105,39,4214,32767,41.0
578,W034,36617,2025-06-09 13:11:48.233000-04:00,105,39,4350,32767,41.0
579,W034,36658,2025-06-09 13:11:48.274000-04:00,105,39,4414,32767,41.0
580,W034,36699,2025-06-09 13:11:48.315000-04:00,105,39,4462,32767,41.0
581,W034,36739,2025-06-09 13:11:48.355000-04:00,105,39,4502,32767,40.0
582,W034,36783,2025-06-09 13:11:48.399000-04:00,105,39,4510,32767,44.0
583,W034,36822,2025-06-09 13:11:48.438000-04:00,105,39,4310,32767,39.0
584,W034,36865,2025-06-09 13:11:48.481000-04:00,105,39,4222,32767,43.0
585,W034,36903,2025-06-09 13:11:48.519000-04:00,105,39,4190,32767,38.0
586,W034,36952,2025-06-09 13:11:48.568000-04:00,105,39,4206,32767,49.0
587,W034,37034,2025-06-09 13:11:48.650000-04:00,105,39,4286,32767,82.0
588,W034,37115,2025-06-09 13:11:48.731000-04:00,105,39,4246,29696,81.0
589,W034,37230,2025-06-09 13:11:48.846000-04:00,105,39,4350,32767,115.0
590,W034,37312,2025-06-09 13:11:48.928000-04:00,105,36,4414,32767,82.0
591,W034,37357,2025-06-09 13:11:48.973000-04:00,105,36,4414,32767,45.0
592,W034,37394,2025-06-09 13:11:49.010000-04:00,105,36,4398,32767,37.0
593,W034,37437,2025-06-09 13:11:49.053000-04:00,105,36,4394,32767,43.0
594,W034,37475,2025-06-09 13:11:49.091000-04:00,105,36,4494,32767,38.0
595,W034,37517,2025-06-09 13:11:49.133000-04:00,105,36,4606,32767,42.0
596,W034,37557,2025-06-09 13:11:49.173000-04:00,105,36,4766,32767,40.0
597,W034,37598,2025-06-09 13:11:49.214000-04:00,105,36,4862,32767,41.0
598,W034,37639,2025-06-09 13:11:49.255000-04:00,105,36,4926,32767,41.0
599,W034,37679,2025-06-09 13:11:49.295000-04:00,105,36,5038,32767,40.0
600,W034,37721,2025-06-09 13:11:49.337000-04:00,105,36,5182,32767,42.0
601,W034,37761,2025-06-09 13:11:49.377000-04:00,105,36,5206,32767,40.0
602,W034,37802,2025-06-09 13:11:49.418000-04:00,105,36,5118,32767,41.0
603,W034,37843,2025-06-09 13:11:49.459000-04:00,105,36,5054,32767,41.0
604,W034,37884,2025-06-09 13:11:49.500000-04:00,105,36,5110,32767,41.0
605,W034,37925,2025-06-09 13:11:49.541000-04:00,105,36,5118,32767,41.0
606,W034,37966,2025-06-09 13:11:49.582000-04:00,105,36,5054,32767,41.0
607,W034,38006,2025-06-09 13:11:49.622000-04:00,105,36,4926,7424,40.0
608,W034,38048,2025-06-09 13:11:49.664000-04:00,105,54,5038,32767,42.0
609,W034,38088,2025-06-09 13:11:49.704000-04:00,105,54,5070,32767,40.0
610,W034,38129,2025-06-09 13:11:49.745000-04:00,105,54,4950,3584,41.0
611,W034,38170,2025-06-09 13:11:49.786000-04:00,105,54,4790,-32768,41.0
612,W034,38211,2025-06-09 13:11:49.827000-04:00,105,54,4670,-32768,41.0
613,W034,38252,2025-06-09 13:11:49.868000-04:00,105,54,4558,-32768,41.0
614,W034,38293,2025-06-09 13:11:49.909000-04:00,105,54,4462,-32768,41.0
615,W034,38333,2025-06-09 13:11:49.949000-04:00,105,54,4382,-32768,40.0
616,W034,38374,2025-06-09 13:11:49.990000-04:00,105,54,4374,-32768,41.0
617,W034,38415,2025-06-09 13:11:50.031000-04:00,105,54,4394,-32768,41.0
618,W034,38456,2025-06-09 13:11:50.072000-04:00,105,54,4414,-32768,41.0
619,W034,38497,2025-06-09 13:11:50.113000-04:00,105,54,4398,-32768,41.0
620,W034,38538,2025-06-09 13:11:50.154000-04:00,105,54,4382,-32768,41.0
621,W034,38579,2025-06-09 13:11:50.195000-04:00,105,54,4462,-28160,41.0
622,W034,38620,2025-06-09 13:11:50.236000-04:00,105,54,4542,-4096,41.0
623,W034,38660,2025-06-09 13:11:50.276000-04:00,105,54,4542,-3584,40.0
624,W034,38704,2025-06-09 13:11:50.320000-04:00,105,54,4510,-11264,44.0
625,W034,38742,2025-06-09 13:11:50.358000-04:00,105,54,4446,-26112,38.0
626,W034,38786,2025-06-09 13:11:50.402000-04:00,105,54,4350,-32768,44.0
627,W034,38824,2025-06-09 13:11:50.440000-04:00,105,54,4478,-8448,38.0
628,W034,38906,2025-06-09 13:11:50.522000-04:00,105,54,4766,32767,82.0
629,W034,38954,2025-06-09 13:11:50.570000-04:00,105,54,4790,32767,48.0
630,W034,39036,2025-06-09 13:11:50.652000-04:00,105,54,4886,32767,82.0
631,W034,39151,2025-06-09 13:11:50.767000-04:00,107,63,4918,32767,115.0
632,W034,39196,2025-06-09 13:11:50.812000-04:00,107,63,4798,25600,45.0
633,W034,39233,2025-06-09 13:11:50.849000-04:00,107,63,4606,-26624,37.0
634,W034,39276,2025-06-09 13:11:50.892000-04:00,107,63,4590,-27392,43.0
635,W034,39315,2025-06-09 13:11:50.931000-04:00,107,63,4558,-32000,39.0
636,W034,39356,2025-06-09 13:11:50.972000-04:00,107,63,4446,-32768,41.0
637,W034,39396,2025-06-09 13:11:51.012000-04:00,107,63,4382,-32768,40.0
638,W034,39437,2025-06-09 13:11:51.053000-04:00,107,63,4334,-32768,41.0
639,W034,39478,2025-06-09 13:11:51.094000-04:00,107,63,4286,-32768,41.0
640,W034,39519,2025-06-09 13:11:51.135000-04:00,107,63,4206,-32768,41.0
641,W034,39560,2025-06-09 13:11:51.176000-04:00,107,63,4158,-32768,41.0
642,W034,39600,2025-06-09 13:11:51.216000-04:00,107,63,4246,-32768,40.0
643,W034,39641,2025-06-09 13:11:51.257000-04:00,107,63,4334,-23552,41.0
644,W034,39682,2025-06-09 13:11:51.298000-04:00,107,63,4446,8192,41.0
645,W034,39723,2025-06-09 13:11:51.339000-04:00,107,63,4542,31744,41.0
646,W034,39764,2025-06-09 13:11:51.380000-04:00,107,63,4670,32767,41.0
647,W034,39805,2025-06-09 13:11:51.421000-04:00,107,63,4670,32767,41.0
648,W034,39846,2025-06-09 13:11:51.462000-04:00,107,63,4630,32767,41.0
649,W034,39886,2025-06-09 13:11:51.502000-04:00,107,63,4542,9472,40.0
650,W034,39928,2025-06-09 13:11:51.544000-04:00,109,81,4470,-9984,42.0
651,W034,39968,2025-06-09 13:11:51.584000-04:00,109,81,4446,-14848,40.0
652,W034,40009,2025-06-09 13:11:51.625000-04:00,109,81,4446,-12800,41.0
653,W034,40050,2025-06-09 13:11:51.666000-04:00,109,81,4398,-23296,41.0
654,W034,40091,2025-06-09 13:11:51.707000-04:00,109,81,4398,-20224,41.0
655,W034,40132,2025-06-09 13:11:51.748000-04:00,109,81,4462,-1280,41.0
656,W034,40173,2025-06-09 13:11:51.789000-04:00,109,81,4494,7168,41.0
657,W034,40214,2025-06-09 13:11:51.830000-04:00,109,81,4446,-5888,41.0
658,W034,40254,2025-06-09 13:11:51.870000-04:00,109,81,4350,-29696,40.0
659,W034,40295,2025-06-09 13:11:51.911000-04:00,109,81,4430,-5376,41.0
660,W034,40336,2025-06-09 13:11:51.952000-04:00,109,81,4542,24064,41.0
661,W034,40377,2025-06-09 13:11:51.993000-04:00,109,81,4542,21248,41.0
662,W034,40418,2025-06-09 13:11:52.034000-04:00,109,81,4538,17664,41.0
663,W034,40459,2025-06-09 13:11:52.075000-04:00,109,81,4574,24832,41.0
664,W034,40500,2025-06-09 13:11:52.116000-04:00,109,81,4566,19712,41.0
665,W034,40543,2025-06-09 13:11:52.159000-04:00,109,81,4566,17408,43.0
666,W034,40581,2025-06-09 13:11:52.197000-04:00,109,81,4494,-3072,38.0
667,W034,40625,2025-06-09 13:11:52.241000-04:00,109,81,4438,-16896,44.0
668,W034,40663,2025-06-09 13:11:52.279000-04:00,109,81,4398,-24832,38.0
669,W034,40712,2025-06-09 13:11:52.328000-04:00,109,81,4382,-25600,49.0
670,W034,40793,2025-06-09 13:11:52.409000-04:00,109,81,4334,-30720,81.0
671,W034,40875,2025-06-09 13:11:52.491000-04:00,109,81,4158,-32768,82.0
672,W034,40990,2025-06-09 13:11:52.606000-04:00,107,52,4158,-32768,115.0
673,W034,41036,2025-06-09 13:11:52.652000-04:00,107,52,4206,-28928,46.0
674,W034,41072,2025-06-09 13:11:52.688000-04:00,107,52,4214,-23040,36.0
675,W034,41116,2025-06-09 13:11:52.732000-04:00,107,52,4222,-17920,44.0
676,W034,41154,2025-06-09 13:11:52.770000-04:00,107,52,4222,-15616,38.0
677,W034,41196,2025-06-09 13:11:52.812000-04:00,107,52,4222,-13568,42.0
678,W034,41235,2025-06-09 13:11:52.851000-04:00,107,52,4314,11776,39.0
679,W034,41276,2025-06-09 13:11:52.892000-04:00,107,52,4382,27904,41.0
680,W034,41317,2025-06-09 13:11:52.933000-04:00,107,52,4398,28672,41.0
681,W034,41358,2025-06-09 13:11:52.974000-04:00,107,52,4350,12800,41.0
682,W034,41399,2025-06-09 13:11:53.015000-04:00,107,52,4318,3072,41.0
683,W034,41440,2025-06-09 13:11:53.056000-04:00,107,52,4334,6912,41.0
684,W034,41480,2025-06-09 13:11:53.096000-04:00,107,52,4438,32767,40.0
685,W034,41521,2025-06-09 13:11:53.137000-04:00,107,52,4414,22528,41.0
686,W034,41562,2025-06-09 13:11:53.178000-04:00,107,52,4446,27904,41.0
687,W034,41603,2025-06-09 13:11:53.219000-04:00,107,52,4478,32767,41.0
688,W034,41644,2025-06-09 13:11:53.260000-04:00,107,52,4478,28672,41.0
689,W034,41726,2025-06-09 13:11:53.342000-04:00,107,52,4414,8704,82.0
690,W034,41767,2025-06-09 13:11:53.383000-04:00,107,52,4374,-2560,41.0
691,W034,41807,2025-06-09 13:11:53.423000-04:00,107,52,4318,-16384,40.0
692,W034,41848,2025-06-09 13:11:53.464000-04:00,107,52,4318,-14336,41.0
693,W034,41890,2025-06-09 13:11:53.506000-04:00,107,55,4334,-8448,42.0
694,W034,41930,2025-06-09 13:11:53.546000-04:00,107,55,4366,1024,40.0
695,W034,41971,2025-06-09 13:11:53.587000-04:00,107,55,4478,29696,41.0
696,W034,42012,2025-06-09 13:11:53.628000-04:00,107,55,4638,32767,41.0
697,W034,42053,2025-06-09 13:11:53.669000-04:00,107,55,4782,32767,41.0
698,W034,42094,2025-06-09 13:11:53.710000-04:00,107,55,4958,32767,41.0
699,W034,42135,2025-06-09 13:11:53.751000-04:00,107,55,5166,32767,41.0
700,W034,42175,2025-06-09 13:11:53.791000-04:00,107,55,5326,32767,40.0
701,W034,42216,2025-06-09 13:11:53.832000-04:00,107,55,5438,32767,41.0
702,W034,42257,2025-06-09 13:11:53.873000-04:00,107,55,5550,32767,41.0
703,W034,42298,2025-06-09 13:11:53.914000-04:00,107,55,5630,32767,41.0
704,W034,42339,2025-06-09 13:11:53.955000-04:00,107,55,5718,32767,41.0
705,W034,42382,2025-06-09 13:11:53.998000-04:00,107,55,5758,32767,43.0
706,W034,42420,2025-06-09 13:11:54.036000-04:00,107,55,5758,32767,38.0
707,W034,42464,2025-06-09 13:11:54.080000-04:00,107,55,5758,32767,44.0
708,W034,42502,2025-06-09 13:11:54.118000-04:00,107,55,5758,32767,38.0
709,W034,42552,2025-06-09 13:11:54.168000-04:00,107,55,5718,32767,50.0
710,W034,42633,2025-06-09 13:11:54.249000-04:00,107,55,5790,32767,81.0
711,W034,42714,2025-06-09 13:11:54.330000-04:00,107,55,5726,32767,81.0
712,W034,42829,2025-06-09 13:11:54.445000-04:00,107,46,6014,32767,115.0
713,W034,42911,2025-06-09 13:11:54.527000-04:00,107,46,6230,32767,82.0
714,W034,42956,2025-06-09 13:11:54.572000-04:00,107,46,6302,32767,45.0
715,W034,42993,2025-06-09 13:11:54.609000-04:00,107,46,6382,32767,37.0
716,W034,43037,2025-06-09 13:11:54.653000-04:00,107,46,6398,32767,44.0
